Date,Close,High,Low,Open,Volume,Peaklabel,dayofweek,is_month_end,ma_5,ma_10,ma_ratio,return_1,return_5,diff,rsi,macd,macd_signal,bb_upper,bb_lower,bb_width,vol_ma_5,vol_change
2006-01-26,0.3468119204044342,0.3471172534796461,0.3381015115637252,0.3402405919103997,448836000,0,3,0,0.33837661147117615,0.3339602291584015,1.0249287588068912,0.034176292076397496,0.007100805562808343,0.006571328494034523,74.64542428971387,0.014807048847017557,0.013708221321609256,0.3594976674921642,0.2785322982661595,0.08096536922600472,406891200.0,0.1214283572692112
2006-01-27,0.35338327288627625,0.35728002709062073,0.3484164865802816,0.35132026607786987,385044000,1,4,0,0.3421054005622864,0.33652752041816714,1.0329660750910494,0.018947885280814036,0.05569690779584158,0.0020630068084063757,75.11636177684035,0.015507077792372925,0.014067992615761991,0.36316690318891814,0.28107496328046505,0.0820919399084531,391579200.0,-0.14212763682057594
2006-01-30,0.34940943121910095,0.3552930629313144,0.34780486152324236,0.3549107271539187,315780000,0,0,0,0.34465726613998415,0.33898780643939974,1.0137880890553652,-0.011245132331020424,0.0379008583756717,-0.00550129593481774,68.47270555757088,0.015561813069074726,0.01436675670642454,0.3641323390559206,0.28657356769285114,0.07755877136306943,387758400.0,-0.17988593511390905
2006-01-31,0.3435267210006714,0.3495625828580468,0.340852173662976,0.3476527071799488,384456000,0,1,1,0.3456964433193207,0.3408827275037766,0.9937236197809385,-0.016836151783037434,0.015357411614834726,-0.004125986179277397,63.61144816727647,0.014958078204974079,0.014485021006134448,0.36149196919812265,0.2956321418582052,0.06585982733991746,386870400.0,0.2174805244157325
2006-02-01,0.34375593066215515,0.3451312684073216,0.3360384966501574,0.33733773339356976,450852000,0,2,0,0.34737745523452757,0.3426325052976608,0.9895746700950199,0.000667225131180782,0.025063479181707704,0.0064181972685853905,57.85597638859444,0.014332888661025223,0.014454594537112604,0.35985066028280815,0.30244624285058413,0.05740441743222402,396993600.0,0.17270116736375551
2006-02-02,0.33328795433044434,0.3471173551998479,0.33275341635231487,0.3468881230610825,473736000,-1,3,0,0.3446726620197296,0.34152463674545286,0.9669695077568015,-0.030451769403794793,-0.038995101604982096,-0.013600168730638185,53.58886650397656,0.012844677787754721,0.014132611187241028,0.3575345168059402,0.30807080174035495,0.04946371506558522,401973600.0,0.05075723297223922
2006-02-03,0.33634376525878906,0.34046975037824323,0.330078700255093,0.33114870472747676,504252000,0,4,0,0.34126476049423216,0.3416850805282593,0.9855801248616578,0.009168680981836541,-0.04821820650512432,0.005195060531312301,57.409037738391255,0.011776090906538916,0.013661307131100607,0.35583626707298227,0.3127030722309881,0.04313319484199418,425815200.0,0.0644156238917879
2006-02-06,0.34581899642944336,0.34620043059429834,0.33397560087103845,0.33542703998090323,363468000,1,0,0,0.34054667353630064,0.3426019698381424,1.0154819391961576,0.028171270436257112,-0.010275723746581367,0.01039195644854013,62.193021532372455,0.0115605373931994,0.013241153183520366,0.3553804593421976,0.3165361357591589,0.03884432358303869,435352800.0,-0.2791937364651008
2006-02-07,0.3335171043872833,0.34650660359169944,0.33336397331212725,0.34650660359169944,399408000,0,1,0,0.33854475021362307,0.3421205967664719,0.9851492429784622,-0.03557321075237685,-0.029137810835298872,-0.01298949920441611,53.71391750062212,0.010278564906243126,0.012648635528064918,0.35471014670933176,0.3184824884692342,0.03622765824009755,438343200.0,0.09888078180197435
2006-02-08,0.34314435720443726,0.34314435720443726,0.33451004971978415,0.33451004971978415,393072000,0,2,0,0.33842243552207946,0.34289994537830354,1.0139527442235718,0.028865844331553925,-0.0017790920917054587,0.008634307484653103,49.31521030238408,0.009925021844540471,0.01210391279136003,0.35443281657647685,0.3209908800606768,0.033441936515800075,426787200.0,-0.015863477947362092
2006-02-09,0.3373377025127411,0.3495625280599884,0.3351976933537508,0.34421433595843764,437100000,0,3,0,0.3392323851585388,0.3419525235891342,0.9944147943159606,-0.01692190056395626,0.01215089873389652,-0.006876633445696556,51.52086141037668,0.009071714833959577,0.01149747319987994,0.3544952184982113,0.3214175342493244,0.03307768424888691,419460000.0,0.1120100134326536
2006-02-10,0.33542701601982117,0.34008844230640656,0.3275573785986123,0.3385600005493273,414996000,0,4,0,0.33904903531074526,0.3401568979024887,0.9893171225583802,-0.0056640170330435335,-0.0027256317305675015,-0.003132984529506111,49.28411096140549,0.008147368654337572,0.010827452290771467,0.3542215081557352,0.3224629101649206,0.0317585979908146,401608800.0,-0.05056966369251892
2006-02-13,0.33657315373420715,0.3389423684770104,0.3320657325231399,0.3343579445077634,280740000,0,0,0,0.337199866771698,0.3388732701539993,0.9981414196764343,0.0034169511090254012,-0.026736075203209975,0.0022152092264437484,48.964727210938804,0.007421748090204794,0.010146311450658134,0.35351759876464794,0.32434347782875106,0.029174120935896886,385063200.0,-0.3235115519185727
2006-02-14,0.3371847867965698,0.33840699414617015,0.3327534927197055,0.33657324591649346,342348000,0,1,0,0.3379334032535553,0.33823907673358916,0.9977847219310729,0.0018172366262036999,0.010996984445593938,0.0006115408800763666,51.11117531491968,0.006817454865842454,0.009480540133694999,0.3525370514826615,0.32658475275470417,0.025952298727957346,373651200.0,0.21944860012823253
2006-02-15,0.34367892146110535,0.34459582245531073,0.3356561812197197,0.33649698120755156,493296000,0,2,0,0.33804031610488894,0.33823137581348417,1.0166802747707373,0.01925986853153483,0.0015578407321721333,0.007181940253553787,47.98013140693341,0.006784364593603043,0.008941305025676608,0.3518993124029637,0.32896456870818136,0.022934743694782322,393696000.0,0.44091976585229076
2006-02-16,0.36064133048057556,0.3614060295204347,0.3477288331717197,0.3500971458565021,1305888000,0,3,0,0.34270104169845583,0.3409667134284973,1.0523496768297118,0.04935539528393762,0.06908100634542702,0.010544184624073472,54.12644817083502,0.008034251115839275,0.008759894243709142,0.3557865230749279,0.3267048270990223,0.029081695975905597,567453600.0,1.6472706042619443
2006-02-17,0.3627043664455414,0.3875372900375951,0.3606413593796989,0.3871549541496872,2356956000,1,4,0,0.34815651178359985,0.34360277354717256,1.0417853872312,0.0057204646018156335,0.0813212684815714,-0.02445058770414582,57.726489236703834,0.009086521190399599,0.008825219633047235,0.35970951531622347,0.32557833875920833,0.03413117655701514,955845600.0,0.8048684113798428
2006-02-21,0.3549877107143402,0.36255201212792254,0.3518547000545864,0.36194044438113254,684060000,0,1,0,0.35183942317962646,0.34451964497566223,1.008948080650719,-0.021275331771777317,0.05471190074379817,-0.006952733666792332,56.521655075575275,0.00919182553589487,0.008898540813616762,0.3612302435295006,0.325891371284304,0.035338872245196606,1036509600.0,-0.7097697199268888
2006-02-22,0.35437625646591187,0.3572030059646997,0.34153986042104323,0.34994493696752693,939756000,0,2,0,0.3552777171134949,0.34660556018352506,0.9974626591982546,-0.0017224659614213378,0.05098530640326304,0.0044313194983849336,56.01711597045938,0.00912080181484537,0.008942993013862484,0.36248396593993343,0.3262421910100635,0.03624177492986991,1155991200.0,0.37379177265152186
2006-02-23,0.3489510416984558,0.3556755020495353,0.3479580669425834,0.35330626029252726,385128000,0,3,0,0.35633214116096495,0.3471862286329269,0.9792859004005061,-0.015309193741025684,0.015340249017707475,-0.004355218594071453,59.41198508311592,0.008528435022717884,0.008860081415633565,0.3627561358052129,0.32733003820601764,0.03542609759919524,1134357600.0,-0.5901829836681011
2006-02-24,0.34887486696243286,0.354681523282306,0.3470411198632943,0.3504794366621485,416412000,-1,4,0,0.3539788484573364,0.3483399450778961,0.9855811116479218,-0.00021829634223813343,-0.03262649764091985,-0.001604569699715619,57.8096257685667,0.007961063226323062,0.008680277777771465,0.36292655132234203,0.3273659173446883,0.035560633977653744,956462400.0,0.08123013647410726
2006-02-27,0.36301055550575256,0.36522576432861814,0.34788194823331586,0.3515494976706694,666468000,0,0,0,0.35404008626937866,0.35109829902648926,1.0253374394151191,0.04051793316725738,0.0008441835515016205,0.011461057835083166,60.12590212831541,0.008553450070480029,0.008654912236313178,0.3648126495602796,0.3264425473686984,0.03837010219158121,618364800.0,0.6005014264718596
2006-02-28,0.36010682582855225,0.36446204480356464,0.356592406983171,0.3614060628699423,563316000,0,1,1,0.3550639092922211,0.3534516662359238,1.0142028418106015,-0.007999022709283987,0.014420541781322127,-0.0012992370413900667,67.6112185572114,0.008688459047402064,0.008661621598530955,0.36636115723453894,0.32596377915538416,0.04039737807915478,594216000.0,-0.15477412268856117
2006-03-01,0.3737839460372925,0.3759230263791215,0.3591137766216146,0.36140598803106594,703932000,0,2,0,0.3589454472064972,0.35711158215999605,1.0413391476233402,0.03798073023823201,0.05476577286787698,0.012377958006226542,69.2603141916803,0.009786273857398331,0.008886552050304431,0.37128693375901106,0.3240637251345741,0.04722320862443696,547051200.0,0.24962188185671996
2006-03-02,0.37431836128234863,0.37959045126273816,0.3695047079686655,0.3734014606236294,545460000,0,3,0,0.3640189111232758,0.36017552614212034,1.0282937227829487,0.0014297437081549624,0.0726959273725678,0.0009169006587192441,74.89660065239802,0.010577492102928021,0.00922474006082915,0.3755451276886981,0.32286177426690643,0.052683353421791645,579117600.0,-0.22512401766079682
2006-03-03,0.375617653131485,0.3821119781771942,0.37019245826261316,0.370880127076964,595800000,1,4,0,0.36936746835708617,0.3616731584072113,1.01692131903819,0.003471087671695239,0.07665437869427216,0.004737526054520991,77.2822576533812,0.011180498430235053,0.00961589173471033,0.3790432513897233,0.32359662044598536,0.05544663094373792,614995200.0,0.09228907710922885
2006-03-06,0.37485310435295105,0.3854743201732714,0.37301932935588167,0.3829528761366358,529020000,0,0,0,0.37173597812652587,0.3628880321979523,1.0083853229438131,-0.0020354442134441486,0.03262315287416162,-0.008099771783684762,76.12056364332958,0.011464536551287874,0.009985620698025839,0.381921971035758,0.3245688347093668,0.05735313632639116,587505600.0,-0.1120845921450151
2006-03-07,0.36843493580818176,0.3778330163622811,0.361023761515855,0.3749301652502807,606204000,0,1,0,0.37340160012245177,0.3642327547073364,0.9866988670840156,-0.017121823109476297,0.023126776229436263,-0.00649522944209896,69.75805646241096,0.011044432898384304,0.010197383138097533,0.38359817347754444,0.3251542262054542,0.058443947272090235,596083200.0,0.14589996597482147
2006-03-08,0.3666010797023773,0.37042176026820395,0.353459378053668,0.36851188451569084,670800000,0,2,0,0.37196502685546873,0.365455237030983,0.985579431490005,-0.004977421866310783,-0.019216626104638923,-0.0019108048133135158,65.40017139333168,0.010443138861049417,0.01024653428268791,0.38399938945687545,0.32806140775763265,0.0559379816992428,589456800.0,0.10655818833264052
2006-03-09,0.36851176619529724,0.3772221729330492,0.36828253417905027,0.3710331817474696,536700000,0,3,0,0.3708037078380585,0.36741130948066714,0.9938189894159251,0.005211895432689628,-0.015512450597291116,-0.0025214155521723347,56.62828894528866,0.01000544884991117,0.010198317196132562,0.3851075724161718,0.3294899656974223,0.05561760671874949,587704800.0,-0.19991055456171736
2006-03-10,0.3620936870574951,0.3727900733682992,0.35880757167669936,0.36812952183271547,521580000,-1,4,0,0.3680989146232605,0.36873319149017336,0.9836858319131108,-0.017416212253045904,-0.03600460724154464,-0.00603583477522035,49.52084850338523,0.009036523595434998,0.00996595847599305,0.3847631897846557,0.3323099467834138,0.05245324300124188,572860800.0,-0.02817216321967575
2006-03-13,0.36644890904426575,0.3682056538669583,0.36301059135419605,0.3657612400411878,372132000,0,0,0,0.36641807556152345,0.36907702684402466,1.0000841483671215,0.012027887097846746,-0.02241996987911332,0.0006876690030779287,59.49346027683478,0.008521838912434687,0.009677134563281377,0.3841387283278427,0.33603659754267123,0.04810213078517145,541483200.0,-0.2865293914643966
2006-03-14,0.3766106963157654,0.37813913783812547,0.36537884398298726,0.36675418176261415,627792000,0,1,0,0.36805322766304016,0.370727413892746,1.0232506279242841,0.027730433958727208,0.022190513746069396,0.00985651455315123,65.90128239448507,0.00883210785866595,0.009508129222358292,0.3845093787617743,0.3396697013668954,0.04483967739487893,545800800.0,0.6870142852536196
2006-03-15,0.3826465308666229,0.3831819977112416,0.37592300083739943,0.37737443951802885,510600000,1,2,0,0.37126231789588926,0.371613672375679,1.0306635293214057,0.016026720987756704,0.043768150320975696,0.005272091348594077,73.88917319166181,0.009456036337876617,0.009497710645461958,0.3853216759159628,0.34340357861971227,0.04191809729625051,513760800.0,-0.18667329306521907
2006-03-16,0.3696579933166504,0.38379269712391817,0.3683587564273282,0.3833342602658165,568416000,0,3,0,0.3714915633201599,0.3711476355791092,0.9950643024376591,-0.033943957418236415,0.003110422044830141,-0.013676266949166127,62.45438764430221,0.008800985440532427,0.009358365604476051,0.38431672141408657,0.347006440307143,0.037310281106943566,520104000.0,0.11323149236192709
2006-03-17,0.37263786792755127,0.37363084263818747,0.3623989895049332,0.36790031369019577,618588000,0,4,0,0.3736003994941711,0.3708496570587158,0.9974236334652665,0.008061166442431933,0.029120035081920292,0.004737554237355501,56.6596285159315,0.0084251835903143,0.009171729201643702,0.3850081273051289,0.3475146881607982,0.037493439144330676,539505600.0,0.0882663401452457
2006-03-20,0.3698101043701172,0.3759990687454019,0.3694286703516327,0.37592296775382084,293772000,0,0,0,0.37427263855934145,0.3703453570604324,0.9880767821917158,-0.007588502942980191,0.009172343655266424,-0.006112863383703648,56.719239360674656,0.007809161872994075,0.008899215735913776,0.38534890010497047,0.3478844891534142,0.03746441095155628,523833600.0,-0.5250926303129062
2006-03-21,0.388071745634079,0.3950245080715138,0.37790992553409397,0.388071745634079,1235472000,0,1,0,0.37656484842300414,0.3723090380430222,1.0305575447609197,0.04938113114855569,0.030432086582862672,0.0,59.303199715908534,0.008694299581358478,0.008858232505002717,0.3884652781256045,0.3480765146247541,0.04038876350085041,645369600.0,3.2055471590212816
2006-03-22,0.3769160807132721,0.3800490651882507,0.36843487545960335,0.37821529034082724,1158576000,0,2,0,0.37541875839233396,0.3733405381441116,1.0039884057135295,-0.028746398175882093,-0.014975831978333742,-0.0012992096275551424,51.48592323624927,0.008398792611820527,0.00876634452636628,0.38882867172544977,0.3499671034496449,0.03886156827580489,774964800.0,-0.06224018027118383
2006-03-23,0.38394567370414734,0.3854741421788986,0.3739360578504652,0.3782151465627274,661992000,0,3,0,0.37827629446983335,0.37488392889499667,1.014987402904165,0.01865028676296454,0.03865107922949229,0.005730527141419917,54.470639957354514,0.008632322573855544,0.008739540135864133,0.3890697982061778,0.353225440169486,0.03584435803669184,793680000.0,-0.42861581803869575
2006-03-24,0.396935373544693,0.3976230425735118,0.3843282082091925,0.3849388471580526,687936000,0,4,0,0.3831357955932617,0.3783680975437164,1.0360174593711964,0.03383212972613148,0.06520406997891492,0.011996526386640394,60.478799381135964,0.009753128969295699,0.008942257902550446,0.3917840063460953,0.35531728268779444,0.03646672365830084,807549600.0,0.0391908059311894
2006-03-27,0.40763169527053833,0.40793793009372503,0.39594140564611513,0.3972406424747096,651444000,0,0,0,0.39070011377334596,0.3824863761663437,1.0433365153996723,0.026947262548876916,0.10227300566825015,0.010391052795828748,67.874465794397,0.01137337469918892,0.009428481261878141,0.39886067706155615,0.35270272594881225,0.0461579511127439,879084000.0,-0.053045632151828115
2006-03-28,0.4138977825641632,0.4193220777133773,0.40495813930627794,0.40579801042334246,795204000,0,1,0,0.3958653211593628,0.3862150847911835,1.0455520108505314,0.015371933454453757,0.06654964506082894,0.008099772140820749,70.73020354868694,0.013013045699603099,0.010145394149423134,0.4059724314867586,0.3509700671971709,0.05500236428958771,791030400.0,0.22067898391880192
2006-03-29,0.43613216280937195,0.43689593273092725,0.4122161167458134,0.41565443399597907,987096000,0,2,0,0.4077085375785828,0.3915636479854584,1.0697155507206193,0.053719495928350236,0.15710680739341232,0.02047772881339288,75.15630640579086,0.01592307415880917,0.011300930151300341,0.41914827305021285,0.34402904731092454,0.07511922573928831,756734400.0,0.2413116634222161
2006-03-30,0.43911212682724,0.44148043978471296,0.42872014303099076,0.4365906827669336,1063308000,0,3,0,0.41874182820320127,0.3985090613365173,1.0486464385739696,0.00683270868782615,0.1436829658500114,0.0025214440603064103,79.40479723136524,0.018259269378600396,0.012692597996760353,0.43012763817262417,0.3395290587430024,0.0905985794296218,836997600.0,0.07720829584964384
2006-03-31,0.4375074505805969,0.44491862207437044,0.43483287623269096,0.4388057581950194,835560000,0,4,1,0.4268562436103821,0.4049960196018219,1.0249526793379573,-0.003654365590487041,0.10221330659847516,-0.001298307614422456,77.71138346030695,0.019753530555301824,0.014104784508468648,0.43869758417030014,0.3371480924902376,0.10154949168006255,866522400.0,-0.2141881750160819
2006-04-03,0.44239726662635803,0.44851015904481684,0.43429842468803964,0.4397997491464008,968916000,0,0,0,0.433809357881546,0.412254735827446,1.0197965041297172,0.011176532055104493,0.08528672269399062,0.0025975174799572343,76.75559133583845,0.021089207337788962,0.015501669074332711,0.44714643363501905,0.3354536592528594,0.11169277438215963,930016800.0,0.15960074680453817
2006-04-04,0.463103324174881,0.46379099314286376,0.44255039450981665,0.4430088313800323,1200612000,0,1,0,0.4436504662036896,0.41975789368152616,1.043847261421022,0.046804216731318515,0.11888331777445527,0.020094492794848706,79.23361230537867,0.023547110178790298,0.01711075729522423,0.4592776580926242,0.3327892736319241,0.1264883844607001,1011098400.0,0.23912908858972304
2006-04-05,0.46684786677360535,0.4691400784020736,0.45240690072387374,0.4622634435166688,1112976000,0,2,0,0.44979360699653625,0.4287510722875595,1.0379157451590912,0.00808576057059418,0.0704275139131596,0.004584423256936532,87.85652380137587,0.025503184347805907,0.018789242705740568,0.47009212894447483,0.33199948148719627,0.13809264745727856,1036274400.0,-0.07299277368542045
2006-04-06,0.46776464581489563,0.471279063556967,0.45920641259004225,0.465624636641026,789312000,1,3,0,0.4555241107940674,0.43713296949863434,1.0268713219142025,0.0019637640150873548,0.06525103097170537,0.002140009173869639,87.65816624489001,0.02681821988126515,0.020395038140845485,0.47934331013562503,0.33267358825800597,0.14666972187761906,981475200.0,-0.2908095053262604
2006-04-07,0.466541588306427,0.46990380462092096,0.45737274211294704,0.4657778456941086,682674000,0,4,0,0.4613309383392334,0.4440935909748077,1.011294820126202,-0.00261468565316203,0.0663626132247579,0.0007637426123183744,88.78621378621379,0.027445331795621586,0.021805096871800708,0.4862547633648089,0.3362069251537153,0.15004783821109358,950898000.0,-0.13510246898564826
2006-04-10,0.45844271779060364,0.46822315861033914,0.45492829968297954,0.4654724830665735,634230000,0,0,0,0.46454002857208254,0.44917469322681425,0.9868745201565923,-0.017359375281467915,0.03626932708378905,-0.007029765275969879,80.72015474709185,0.026977827735286786,0.022839643044497926,0.4905738728171037,0.3410871965760543,0.1494866762410494,883960800.0,-0.07096212833651205
2006-04-11,0.4472869634628296,0.4599711834813843,0.4445363152632062,0.4599711834813843,702072000,-1,1,0,0.46137675642967224,0.4525136113166809,0.9694614157074678,-0.024334020140046153,-0.034152984628714744,-0.012684220018554737,80.7200917366023,0.02541419226887398,0.02335455288937314,0.49297462446731943,0.34575407164054495,0.1472205528267745,784252800.0,0.10696750390236986
2006-04-12,0.4653193950653076,0.4677647377617416,0.4477454447792516,0.4501907874756856,598308000,0,2,0,0.4610710620880127,0.4554323345422745,1.0092140525108122,0.04031512893394784,-0.0032740252597940334,0.015128607589622034,82.40988270026548,0.025337985894316628,0.02375123949036184,0.4977091748343669,0.349286807693366,0.14842236714100088,681319200.0,-0.14779680716507704
2006-04-13,0.4523297846317291,0.46058172803123143,0.4504960103234027,0.4553866671940156,738360000,0,3,0,0.4579840898513794,0.4567541003227234,0.9876539265338122,-0.027915471762691935,-0.0329970666258399,-0.003056882562286478,72.06274475544396,0.02395331982958515,0.023791655558206504,0.498342957966509,0.35692020369273175,0.14142275427377726,671128800.0,0.23408010589863415
2006-04-17,0.4535529315471649,0.4648609113882146,0.4498853826178851,0.45156605335090366,443868000,0,0,0,0.45538635849952697,0.4583586484193802,0.995973908927788,0.0027041042995468167,-0.0278402978101302,0.0019868781962612547,69.78252156052855,0.022693068167228214,0.023571938080010846,0.4982801870505914,0.3650744809706107,0.13320570607998072,623367600.0,-0.3988460913375589
2006-04-18,0.44285574555397034,0.44560639421197423,0.4307830914020972,0.44545326312031736,1165488000,0,1,0,0.4522689640522003,0.4584044963121414,0.9791866803906016,-0.02358530890033983,-0.03399982512919475,-0.0025975175663470185,62.01612392609388,0.020593744270856362,0.02297629931817995,0.4953319575214978,0.3753272746180896,0.12000468290340816,729619200.0,1.6257536024223418
2006-04-19,0.4456063508987427,0.45049610708434507,0.43399216208987673,0.4401050267921476,517476000,0,2,0,0.45193284153938296,0.4566547989845276,0.9860012593484225,0.00621106392405868,-0.0037573475226638786,0.005501324106595096,54.689611812296924,0.018933709800964482,0.022167781414736857,0.4940409292288978,0.382371763437156,0.1116691657917418,692700000.0,-0.5560005765825131
2006-04-20,0.4449947774410248,0.4529414167466201,0.43429839151446614,0.4416334902319947,552684000,0,3,0,0.44786791801452636,0.4544694900512695,0.9935848484387123,-0.0013724522922180515,-0.04367885336357036,0.0033612872090300616,52.98175469274886,0.017368557734752987,0.021207936678740085,0.4894388759279807,0.3937816864108484,0.09565718951713231,683575200.0,0.06803793799132718
2006-04-21,0.428949236869812,0.44820382732450836,0.42375414838209996,0.44637005290139736,770016000,-1,4,0,0.44319180846214296,0.45058794915676115,0.9678636398047336,-0.03605781771975802,-0.05168916254531575,-0.01742081603158535,46.21602518591373,0.014664380569108793,0.019899225456813826,0.4838599535810894,0.4038609650743061,0.07999898850678333,689906400.0,0.3932301278850121
2006-04-24,0.4420918822288513,0.4463700700062915,0.4240594976783488,0.4316999013845556,676848000,0,0,0,0.4408995985984802,0.4481429785490036,1.002704206658752,0.030639162468141024,-0.02526948570085863,0.010391980844295712,49.87415941510348,0.013427023951514794,0.01860478515575402,0.47951862038230864,0.4127179491415027,0.06680067124080591,736502400.0,-0.12099488841790296
2006-04-25,0.44178569316864014,0.4428556979227744,0.4294077345509503,0.4370490407835364,719766000,0,1,0,0.4406855881214142,0.44647727608680726,1.0024963490453944,-0.000692591455575875,-0.0024162549454826987,0.0047366523851037345,39.44022805414367,0.012280145150003863,0.01733985715460399,0.4760291778075115,0.41962279150611004,0.05640638630140149,647358000.0,0.06340862350187937
2006-04-26,0.4387297034263611,0.45019076082321136,0.43399214939532776,0.44346723013207817,330528000,0,2,0,0.43931025862693784,0.4456215500831604,0.9986784847629298,-0.0069173578717781625,-0.015432112802055253,-0.004737526705717088,35.97589163005888,0.01099786605086045,0.01607145893385528,0.4728164143058644,0.4253187470939769,0.04749766721188753,609968400.0,-0.540784088161986
2006-04-27,0.4457594156265259,0.44988537393569833,0.4275739006526718,0.4370489802562577,462966000,0,3,0,0.4394631862640381,0.4436655521392822,1.0143270916865945,0.016022877287005244,0.0017183082235217029,0.008710435370268166,39.655532321058956,0.010428674384583392,0.014942902024000905,0.47257304254191407,0.4265248441396426,0.04604819840227148,592024800.0,0.4006861748475168
2006-04-28,0.44652312994003296,0.45217758392485574,0.44224404084697644,0.44606469319298503,284736000,0,4,0,0.4429779648780823,0.4430848866701126,1.008003028012751,0.0017132881252404086,0.040969633606213085,0.00045843674704793,40.54867941986439,0.009924804284907274,0.01393928247618218,0.4724700247939506,0.4273689621988854,0.04510106259506519,494968800.0,-0.3849742745687589
2006-05-01,0.47219595313072205,0.4809063886420578,0.4495791464340933,0.4495791464340933,902472000,0,0,0,0.4489987790584564,0.44494918882846834,1.051664225281213,0.057494945881385595,0.06809460230325426,0.022616806696628744,55.56915213803443,0.011464905580601592,0.013444407097066062,0.47548453991401557,0.4278232973338329,0.04766124258018267,540093600.0,2.169504383007417
2006-05-02,0.4715844988822937,0.48136488615538914,0.4634856570546329,0.4757104580130415,539700000,0,1,0,0.45495854020118714,0.44782206416130066,1.036543898425897,-0.0012949163252550244,0.06745081648055695,-0.004125959130747814,60.75753617336827,0.012492106478144416,0.013253946973281734,0.4781036599625023,0.42812290051093976,0.04998075945156255,504080400.0,-0.4019759061776986
2006-05-03,0.47464126348495483,0.4798363517245529,0.46577775216432354,0.4662361615915669,378114000,0,2,0,0.4621408522129059,0.4507255554199219,1.027048920717985,0.006481902203965495,0.08185349607773107,0.008405101893387945,54.758145237595414,0.013398377788076676,0.013282833136240723,0.48014157257744766,0.42723878182700176,0.052902790750445905,513597600.0,-0.2993996664813785
2006-05-04,0.4715844988822937,0.476780462832053,0.46287406177757295,0.4653194045237126,511128000,0,3,0,0.46730586886405945,0.4533845275640488,1.0091559518151032,-0.006440157731372742,0.05793502582434518,0.00626509435858108,60.93718206161365,0.013711886876978552,0.01336864388438829,0.48095301062074375,0.4269010069945745,0.05405200362616924,523230000.0,0.3517827956647994
2006-05-05,0.4780029058456421,0.47968450677255636,0.4674587160621847,0.4740300758364763,338184000,1,4,0,0.47360182404518125,0.45828989446163176,1.0092927889569128,0.013610300971640621,0.07049976539812564,0.0039728300091658175,63.114213489270675,0.014313262509211722,0.013557567609352977,0.4829173539005759,0.4259604897178171,0.056956864182758804,533919600.0,-0.33835751514297785
2006-05-08,0.4758634865283966,0.4871714659655446,0.4714321952446666,0.47678036006531066,503622000,0,0,0,0.4743353307247162,0.4616670548915863,1.0032216782193846,-0.004475745421381072,0.007766973379077724,-0.0009168735369140535,69.49392629890748,0.014450645722728583,0.013736183232028099,0.48450068762015774,0.4253093458204321,0.05919134179972563,454149600.0,0.4891952309985097
2006-05-09,0.4613465368747711,0.4776974067985257,0.46073499622840103,0.475252063972625,561648000,0,1,0,0.4722877383232117,0.4636231392621994,0.9768336110370223,-0.030506542453030194,-0.021709708507780978,-0.013905527097853865,58.161630740654324,0.013235555154422873,0.013636057616507056,0.4847472711154908,0.42535314423351583,0.059394126881974985,458539200.0,0.11521736540500616
2006-05-10,0.4511076807975769,0.4611934281265108,0.44652323032055796,0.4558452077026997,753264000,0,2,0,0.4675810217857361,0.46486093699932096,0.9647690128114141,-0.02219341700612676,-0.049581830527307025,-0.004737526905122802,52.88194338090886,0.01131595373828842,0.013172036840863328,0.48477675171369133,0.42570573536879003,0.059071016344901306,533569200.0,0.34116742158789837
2006-05-11,0.4350621700286865,0.4599712187788625,0.431547751675426,0.45569210142225863,1201110000,0,3,0,0.46027655601501466,0.463791212439537,0.9452190522049843,-0.0355691367092692,-0.0774459909945493,-0.02062993139357211,52.88195824113941,0.008403052012023293,0.012218239875095321,0.48417590587935194,0.42328085869946735,0.06089504717988459,671565600.0,0.5945405594851207
2006-05-12,0.4023595452308655,0.42681012569640936,0.3933438042470188,0.4246710455708794,1568172000,0,4,0,0.44514788389205934,0.4593748539686203,0.9038783734360752,-0.0751677048723054,-0.15824874637729414,-0.022311500340013946,34.184898216964115,0.0034163463792313276,0.010457861175922524,0.4893859090761971,0.4130738315625358,0.07631207751366131,917563200.0,0.30560231785598324
2006-05-15,0.40816715359687805,0.4116815717927927,0.3980814067754286,0.4015958249713432,553380000,0,0,0,0.4316086173057556,0.4529719740152359,0.9456881471570078,0.014433877448291499,-0.1422599860001632,0.0065713286255348335,37.179907094895995,-6.626444779539442e-05,0.00835303605117894,0.49166261677505935,0.4062585460686449,0.08540407070641443,927514800.0,-0.6471177906505154
2006-05-16,0.3974699079990387,0.4106116384747653,0.3948723903307999,0.4104594364380082,497532000,0,1,0,0.4188332915306091,0.4455605149269104,0.9489931102336713,-0.026208002049092793,-0.13845693805017378,-0.0129895284389695,35.13244691030235,-0.003647392072811506,0.005952950426380852,0.49518975371238516,0.3981928253758259,0.09699692833655926,914691600.0,-0.10092160902092595
2006-05-17,0.3814243972301483,0.398386780148675,0.3743946310665996,0.3960945684563324,841074000,0,2,0,0.4048966348171234,0.43623882830142974,0.9420290623122205,-0.040369120896893596,-0.15447150765472595,-0.014670171226184081,28.231905020529553,-0.007691536887959982,0.0032240529635126853,0.5000974285272549,0.3868669551940967,0.11323047333315822,932253600.0,0.6904922698439497
